x,y,inferred_value,qw,max_depth,population,max_it
-73.87386427189895,40.723779045971135,78.46894409937889,5,3,10,10
-73.85817669555672,40.73300133121213,78.46894409937889,5,3,10,10
-73.8148699767486,40.717034391418686,78.46894409937889,5,3,10,10
-73.82734733387764,40.71989953867352,78.46894409937889,5,3,10,10
-73.82729416479434,40.72192648029151,78.46894409937889,5,3,10,10
-73.82847204902015,40.72854506537373,77.27334679454822,5,3,10,10
-73.82690981394308,40.72876483614923,77.27334679454822,5,3,10,10
-73.84517724744552,40.74956097995491,78.46894409937889,5,3,10,10
-73.8662780811055,40.744955374454946,78.46894409937889,5,3,10,10
-73.85835268254942,40.74472193051519,78.46894409937889,5,3,10,10
-73.85925240794452,40.748375517438454,78.46894409937889,5,3,10,10
-73.85053248305681,40.752172942128574,78.46894409937889,5,3,10,10
-73.83676152712687,40.738142883467916,78.46894409937889,5,3,10,10
-73.82768807289139,40.74227650732035,78.46894409937889,5,3,10,10
-73.8117673170722,40.73521405669226,78.46894409937889,5,3,10,10
-73.83025681440951,40.75223498745223,78.46894409937889,5,3,10,10
-73.81655211378995,40.75586568106311,78.46894409937889,5,3,10,10
-73.78762320754726,40.71516752617833,78.46894409937889,5,3,10,10
-73.79685548616082,40.72588533469891,78.46894409937889,5,3,10,10
-73.8092065463473,40.71455158838246,78.46894409937889,5,3,10,10
-73.7868220524301,40.715196407114725,78.46894409937889,5,3,10,10
-73.8081413388971,40.72618805021585,78.46894409937889,5,3,10,10
-73.79536950455824,40.72703367552481,78.46894409937889,5,3,10,10
-73.7751736080617,40.72388045044762,78.46894409937889,5,3,10,10
-73.7714398080091,40.721170668885236,78.46894409937889,5,3,10,10
-73.7635946701844,40.71754003756323,78.46894409937889,5,3,10,10
-73.76796449177348,40.72299591303927,78.46894409937889,5,3,10,10
-73.75884171374526,40.72636950707514,74.79353233830845,5,3,10,10
-73.79152419785133,40.74031218819879,78.46894409937889,5,3,10,10
-73.8112236138663,40.73510565341881,78.46894409937889,5,3,10,10
-73.78968077658512,40.73796356870036,78.46894409937889,5,3,10,10
-73.8110585068899,40.75271696360606,78.46894409937889,5,3,10,10
-73.79412591767014,40.75633052537529,78.46894409937889,5,3,10,10
-73.76382653864954,40.74460027411031,77.98372168478214,5,3,10,10
-73.7677063375999,40.74019611681202,76.95448676565525,5,3,10,10
-73.75695615486536,40.74065010470077,77.98372168478214,5,3,10,10
-73.77299506297895,40.75624956928949,77.94013404389007,5,3,10,10
-73.75689027708633,40.74679789409857,77.98372168478214,5,3,10,10
-73.88940575722567,40.70180157406187,78.46894409937889,6,3,10,10
-73.90046278693498,40.683610011144964,78.46894409937889,6,3,10,10
-73.92131959148998,40.66547214209491,78.46894409937889,6,3,10,10
-73.89210341516689,40.6710870190112,78.46894409937889,6,3,10,10
-73.90972370314259,40.68210589840785,78.46894409937889,6,3,10,10
-73.89519894531189,40.67666192291452,78.46894409937889,6,3,10,10
-73.8823650057001,40.67078555731536,78.46894409937889,6,3,10,10
-73.886352136907007,40.6711780517502,78.46894409937889,6,3,10,10
-73.85985775374253,40.671531584257814,78.46894409937889,6,3,10,10
-73.87822748065028,40.67436163753657,78.46894409937889,6,3,10,10
-73.86157218424736,40.681189980858086,78.46894409937889,6,3,10,10
-73.90495570041608,40.68934306234322,78.46894409937889,6,3,10,10
-73.92040887581355,40.69587274362313,78.46894409937889,6,3,10,10
-73.9052351785172,40.69630051504257,78.46894409937889,6,3,10,10
-73.91181570074609,40.70337628003351,78.46894409937889,6,3,10,10
-73.90237824830106,40.699552771117,78.46894409937889,6,3,10,10
-73.88049132112799,40.69701565523239,78.46894409937889,6,3,10,10
-73.87970661906908,40.69261611617336,78.46894409937889,6,3,10,10
-73.86818266297843,40.691811679368556,78.46894409937889,6,3,10,10
-73.87524077223128,40.70005696545218,78.46894409937889,6,3,10,10
-73.8629335827485,40.70137017339392,78.46894409937889,6,3,10,10
-73.85760299981587,40.68707481686563,78.46894409937889,6,3,10,10
-73.82865540675405,40.666367902248005,77.56050940022232,6,3,10,10
-73.85870045854278,40.66859285242985,78.46894409937889,6,3,10,10
-73.83352015143798,40.66520228563772,78.46894409937889,6,3,10,10
-73.85696148609594,40.68335734177716,78.46894409937889,6,3,10,10
-73.83341534177578,40.677989962843924,78.46894409937889,6,3,10,10
-73.81549345714778,40.675026825955996,78.46894409937889,6,3,10,10
-73.81927707391957,40.667527186688424,74.79353233830845,6,3,10,10
-73.81000723818978,40.66942342393339,78.46894409937889,6,3,10,10
-73.82309525676065,40.67617949231301,78.46894409937889,6,3,10,10
-73.81235142790996,40.675064054763276,78.46894409937889,6,3,10,10
-73.84764857513397,40.693404497728054,78.46894409937889,6,3,10,10
-73.84703169606944,40.69480953591566,78.46894409937889,6,3,10,10
-73.83911979895313,40.693971140130884,78.46894409937889,6,3,10,10
-73.857529184368,40.70184820163799,78.46894409937889,6,3,10,10
-73.83529619678431,40.70632685041564,78.46894409937889,6,3,10,10
-73.79907803880731,40.69399040565123,78.46894409937889,6,3,10,10
-73.81582106550718,40.692132259915425,78.46894409937889,6,3,10,10
-73.80272325142182,40.68989532458782,78.46894409937889,6,3,10,10
-73.81976940023478,40.70733900734752,78.46894409937889,6,3,10,10
-73.81300751167633,40.69861438528878,78.46894409937889,6,3,10,10
-73.8773945933594,40.745715667479566,78.46894409937889,6,3,10,10
-73.9178518416575,40.710157155620394,78.46894409937889,6,3,10,10
-73.91471108534408,40.717871926418326,78.46894409937889,6,3,10,10
-73.89695842859786,40.71844440289233,78.46894409937889,6,3,10,10
-73.9162899941231,40.723606122017245,78.46894409937889,6,3,10,10
-73.89698370945834,40.72286664701641,78.46894409937889,6,3,10,10
-73.87228886021278,40.7249822276186,78.46894409937889,6,3,10,10
-73.88740191322515,40.71893948053042,76.74349944394429,6,3,10,10
-73.86240737386272,40.709416194024854,78.46894409937889,6,3,10,10
-73.8824060783031,40.72889001760978,78.46894409937889,6,3,10,10
-73.8599249701975,40.72619269056999,78.46894409937889,6,3,10,10
-73.91876941805289,40.75240714637784,78.46894409937889,6,3,10,10
-73.90708845797982,40.73415604509464,78.46894409937889,6,3,10,10
-73.89488677992074,40.74075743318756,78.46894409937889,6,3,10,10
-73.91081863802368,40.75294234888134,78.46894409937889,6,3,10,10
-73.90043459663761,40.754422387799174,78.46894409937889,6,3,10,10
-73.88789570366247,40.754825614187766,78.46894409937889,6,3,10,10
-73.8890463766567,40.74188875319273,78.46894409937889,6,3,10,10
-73.86894985413579,40.733066762506745,78.46894409937889,6,3,10,10
-73.87611366971043,40.74675999053388,78.46894409937889,6,3,10,10
-73.871416818759,40.74725016056559,78.46894409937889,6,3,10,10
-73.85378380617131,40.750313819755085,78.46894409937889,6,3,10,10
-73.82897365752281,40.72105597213989,78.46894409937889,6,3,10,10
-73.85771531091174,40.71084445956444,78.46894409937889,6,3,10,10
-73.83314233881306,40.71822864053489,78.46894409937889,6,3,10,10
-73.8549747069292,40.72988260869238,78.46894409937889,6,3,10,10
-73.83062050886204,40.72161206359657,78.46894409937889,6,3,10,10
-73.80289341398563,40.72169742563658,78.46894409937889,6,3,10,10
-73.82580146016078,40.719083044981765,78.46894409937889,6,3,10,10
-73.80085539419004,40.71681533106738,78.46894409937889,6,3,10,10
-73.81442461072915,40.724643526531715,78.46894409937889,6,3,10,10
-73.80603764011764,40.72681287064317,78.46894409937889,6,3,10,10
-73.83193032370569,40.752139105734265,78.46894409937889,6,3,10,10
-73.8565487150687,40.742895033651905,78.46894409937889,6,3,10,10
-73.83736711901082,40.742570446385,78.46894409937889,6,3,10,10
-73.84604918608207,40.748636526295314,78.46894409937889,6,3,10,10
-73.83300679300879,40.75333278756776,78.46894409937889,6,3,10,10
-73.80533280424157,40.73435145900636,78.46894409937889,6,3,10,10
-73.82700262959246,40.74265229644949,78.46894409937889,6,3,10,10
-73.80808523647059,40.73524230883445,78.46894409937889,6,3,10,10
-73.8158046247711,40.752562847111385,78.46894409937889,6,3,10,10
-73.81072082736917,40.754482549995544,78.46894409937889,6,3,10,10
-74.00027970297599,40.72531619402485,78.46894409937889,1,4,10,10
-74.00674169986152,40.72055795934065,74.79353233830845,1,4,10,10
-74.00695716039333,40.71891302359519,74.79353233830845,1,4,10,10
-74.00707560668847,40.7186870348335,78.46894409937889,1,4,10,10
-74.00684049841874,40.71896429123476,74.79353233830845,1,4,10,10
-74.00769790881417,40.72031562863061,74.79353233830845,1,4,10,10
-74.00669015609827,40.720626694367944,78.46894409937889,1,4,10,10
-74.00735838566939,40.72055121344629,74.79353233830845,1,4,10,10
-74.00679402604787,40.72099549328769,78.46894409937889,1,4,10,10
-73.99915631707219,40.71875310006732,76.52817437654674,1,4,10,10
-74.00227830650249,40.72026997222253,72.3495053672911,1,4,10,10
-74.00222959043829,40.72010647662547,72.3495053672911,1,4,10,10
-73.99915631707219,40.718884679854575,76.52817437654674,1,4,10,10
-74.00025434466663,40.71870288139597,74.79353233830845,1,4,10,10
-73.99923850164453,40.719156664126416,76.52817437654674,1,4,10,10
-74.00036748527218,40.71954330749429,70.97606335646913,1,4,10,10
-73.99939540248491,40.71956609673358,72.5497737556561,1,4,10,10
-74.00198070615401,40.72100908994831,73.66597642561324,1,4,10,10
-74.0024503998555,40.72089768967886,72.3495053672911,1,4,10,10
-74.00168842318377,40.721111644310646,73.66597642561324,1,4,10,10
-74.00039752619395,40.7207501613214,78.46894409937889,1,4,10,10
-74.00035413610189,40.72096342065,74.79353233830845,1,4,10,10
-74.00018361936647,40.72082095945141,78.46894409937889,1,4,10,10
-74.00028428373416,40.72124864270104,74.79353233830845,1,4,10,10
-74.00018146234777,40.72125254768556,74.79353233830845,1,4,10,10
-74.00438268850898,40.72306179473899,77.45725418908947,1,4,10,10
-74.00603693858332,40.72260534915,73.40781387181738,1,4,10,10
-74.0066050195957,40.722529075264205,73.40781387181738,1,4,10,10
-74.00642982614336,40.72290227909743,73.40781387181738,1,4,10,10
-74.0043689084922,40.72317036073965,77.45725418908947,1,4,10,10
-74.00416261754505,40.72264210799877,77.45725418908947,1,4,10,10
-74.00563579181593,40.723206636271506,73.40781387181738,1,4,10,10
-74.00426601750239,40.72290994956948,77.45725418908947,1,4,10,10
-74.00778607004132,40.72497243819584,78.46894409937889,1,4,10,10
-74.00769871056576,40.72426925553519,74.79353233830845,1,4,10,10
-74.00613776624776,40.72391047817434,73.40781387181738,1,4,10,10
-74.00764398028122,40.72464968320662,78.46894409937889,1,4,10,10
-74.0047179314988,40.72373947016123,74.17446079419473,1,4,10,10
-74.00498893217483,40.72440870340582,72.5497737556561,1,4,10,10
-74.00458555527729,40.72405817752888,72.5497737556561,1,4,10,10
-74.00464645504438,40.724623859372606,74.17446079419473,1,4,10,10
-74.00372853431956,40.72499297984586,77.16101694915254,1,4,10,10
-74.00278139047306,40.72480515359192,78.46894409937889,1,4,10,10
-74.00343777855898,40.722621608286886,74.79353233830845,1,4,10,10
-74.00326132284435,40.72249385792909,77.45725418908947,1,4,10,10
-74.00234629163978,40.725080025865914,78.46894409937889,1,4,10,10
-74.00340649220027,40.724418343804984,77.16101694915254,1,4,10,10
-74.00259328579388,40.72516051099419,78.46894409937889,1,4,10,10
-74.00237974587756,40.725082939837854,78.46894409937889,1,4,10,10
-73.99993605416512,40.72531619402485,78.46894409937889,1,4,10,10
-74.000502809341,40.72513424415895,78.46894409937889,1,4,10,10
-74.00003960776814,40.72524381252639,78.46894409937889,1,4,10,10
-73.99436131175285,40.72177361849818,78.46894409937889,1,4,10,10
-73.9966117417195,40.7210263157806,78.46894409937889,1,4,10,10
-73.99772136900518,40.7189150227472,78.46894409937889,1,4,10,10
-73.99887926161884,40.718707290739225,78.46894409937889,1,4,10,10
-73.99732607601753,40.718802870256305,78.46894409937889,1,4,10,10
-73.99872077492877,40.71999891763241,71.80662755522961,1,4,10,10
-73.99699023070878,40.719644854843544,76.52817437654674,1,4,10,10
-73.99593686542019,40.71969823852864,78.46894409937889,1,4,10,10
-73.99634551858415,40.71891759848224,78.46894409937889,1,4,10,10
-73.99511046585621,40.71948221501743,76.52817437654674,1,4,10,10
-73.99672096842532,40.7201629126965,76.95448676565525,1,4,10,10
-73.99579314083708,40.719661176796045,78.46894409937889,1,4,10,10
-73.99696026188332,40.72118581188556,78.46894409937889,1,4,10,10
-73.9980896340193,40.720472047872995,76.79650092081032,1,4,10,10
-73.9980246367023,40.72047586397793,76.79650092081032,1,4,10,10
-73.99879630048031,40.72117296953026,76.95448676565525,1,4,10,10
-73.99696026188332,40.722001614429175,78.46894409937889,1,4,10,10
-73.99567523080324,40.72176636472186,78.46894409937889,1,4,10,10
-73.9966814525012,40.72097234006446,78.46894409937889,1,4,10,10
-73.99579348583954,40.72040416461048,76.52817437654674,1,4,10,10
-73.99674975994564,40.72189097226131,78.46894409937889,1,4,10,10
-73.99539791267725,40.72135516388485,74.79353233830845,1,4,10,10
-73.99111269318175,40.72076511580803,78.46894409937889,1,4,10,10
-73.99427220537598,40.71978398044807,78.46894409937889,1,4,10,10
-73.99434788129209,40.719101991859425,74.79353233830845,1,4,10,10
-73.99302826417382,40.719328570916744,78.46894409937889,1,4,10,10
-73.99412032389068,40.71996615398296,78.46894409937889,1,4,10,10
-73.99318324400113,40.71995718600606,78.46894409937889,1,4,10,10
-73.99243791258299,40.720123711976946,78.46894409937889,1,4,10,10
-73.99175870076685,40.71908910516772,72.5497737556561,1,4,10,10
-73.99084061575428,40.7186914806275,76.95448676565525,1,4,10,10
-73.99245324092205,40.71989373656445,78.46894409937889,1,4,10,10
-73.99052641102257,40.719515679732424,76.79650092081032,1,4,10,10
-73.99405337945772,40.721803385026405,78.46894409937889,1,4,10,10
-73.99460895799916,40.721010033130746,78.46894409937889,1,4,10,10
-73.99260325170698,40.72042903186629,78.46894409937889,1,4,10,10
-73.99436081079303,40.721783906165044,78.46894409937889,1,4,10,10
-73.9936661791,40.72164176545759,76.79650092081032,1,4,10,10
-73.99198278054499,40.72184895727523,78.46894409937889,1,4,10,10
-73.991120929834,40.720955441793826,78.46894409937889,1,4,10,10
-73.99192806269546,40.72183362533461,78.46894409937889,1,4,10,10
-73.9913291063207,40.721573336761374,78.46894409937889,1,4,10,10
-73.9976605118014,40.72293573057788,78.46894409937889,1,4,10,10
-73.99757574822127,40.7230681546891,78.46894409937889,1,4,10,10
-73.99808216679932,40.72231821522911,76.95448676565525,1,4,10,10
-73.99765302999279,40.72264608610106,78.46894409937889,1,4,10,10
-73.99785012423754,40.72291341442652,78.46894409937889,1,4,10,10
-73.99502963949499,40.723369737153554,78.46894409937889,1,4,10,10
-73.9962267049954,40.72234263794656,78.46894409937889,1,4,10,10
-73.99586223428888,40.72227802306589,78.46894409937889,1,4,10,10
-73.99613426635148,40.72300058753022,78.46894409937889,1,4,10,10
-73.99508458076811,40.72312088024761,78.46894409937889,1,4,10,10
-73.99700025564923,40.72427353989095,74.17446079419473,1,4,10,10
-73.99721897684722,40.72388963947253,74.17446079419473,1,4,10,10
-73.99736728473222,40.72450678502896,74.17446079419473,1,4,10,10
-73.99603584238396,40.72416926319667,78.46894409937889,1,4,10,10
-73.99619152360485,40.72387552835702,78.46894409937889,1,4,10,10
-73.99581202314502,40.72369676064909,78.46894409937889,1,4,10,10
-73.99641767387023,40.724756253163655,74.17446079419473,1,4,10,10
-73.99201825656658,40.72206060075712,78.46894409937889,1,4,10,10
-73.9938691166216,40.722001614429175,78.46894409937889,1,4,10,10
-73.99380426666012,40.72202076668242,78.46894409937889,1,4,10,10
-73.99265597660072,40.722037857990976,78.46894409937889,1,4,10,10
-73.99465429070092,40.723262741569236,78.46894409937889,1,4,10,10
-73.99364078156925,40.723250468380684,74.17446079419473,1,4,10,10
-73.99184946674592,40.72332109637215,78.46894409937889,1,4,10,10
-73.99207103183684,40.722624015678974,78.46894409937889,1,4,10,10
-73.99055729956575,40.722043581550736,77.56050940022232,1,4,10,10
-73.99158635191974,40.7229430756099,78.46894409937889,1,4,10,10
-73.99147012391114,40.72295973797026,78.46894409937889,1,4,10,10
-73.9932205373853,40.724793630747484,78.46894409937889,1,4,10,10
-73.99373820403451,40.72401803251036,77.7528735632184,1,4,10,10
-73.9936661791,40.723959520077024,77.7528735632184,1,4,10,10
-73.99434710745514,40.724807315957875,78.46894409937889,1,4,10,10
-73.99313430893103,40.725229719584696,78.46894409937889,1,4,10,10
-73.99210936018774,40.72471981526843,75.62780656303971,1,4,10,10
-73.99249839319005,40.723971612004654,73.92105263157895,1,4,10,10
-73.99086507444929,40.72365890422701,77.56050940022232,1,4,10,10
-73.99218399998628,40.724487549125925,75.62780656303971,1,4,10,10
-73.9903862789809,40.725215514813044,72.61783238815376,1,4,10,10
-74.00155257638474,40.72789787589672,78.46894409937889,1,4,10,10
-74.00426776226328,40.72664937123036,78.46894409937889,1,4,10,10
-74.00720864085827,40.72608560395162,76.52817437654674,1,4,10,10
-74.00712477279144,40.72571601558654,76.52817437654674,1,4,10,10
-74.00756254230268,40.72626290579112,76.52817437654674,1,4,10,10
-74.00407216907608,40.72613348818916,78.46894409937889,1,4,10,10
-74.00424165956231,40.726113466928915,78.46894409937889,1,4,10,10
-74.00422867464519,40.72662968273996,78.46894409937889,1,4,10,10
-74.00787613975359,40.72814446303362,78.46894409937889,1,4,10,10
-74.00575653423049,40.72735789144723,71.53245480287518,1,4,10,10
-74.0079405378277,40.728297314065564,78.46894409937889,1,4,10,10
-74.00594373085406,40.727973638489296,71.53245480287518,1,4,10,10
-74.00386132923963,40.72705982833287,74.79353233830845,1,4,10,10
-74.0053873089503,40.727477968628484,71.53245480287518,1,4,10,10
-74.00364342591479,40.727020770033135,74.79353233830845,1,4,10,10
-74.00506668169153,40.728220734307484,71.53245480287518,1,4,10,10
-74.0039342790139,40.72852904964238,78.46894409937889,1,4,10,10
-74.00148771918487,40.727792139480115,78.46894409937889,1,4,10,10
-74.0030655276273,40.726112350679784,78.46894409937889,1,4,10,10
-74.00269540296874,40.72595426710678,78.46894409937889,1,4,10,10
-74.00202571975892,40.7257292870325,76.79650092081032,1,4,10,10
-74.00271494201405,40.726318785783114,78.46894409937889,1,4,10,10
-74.00135237226107,40.726952410178114,78.46894409937889,1,4,10,10
-73.99989244463525,40.72545429629798,78.46894409937889,1,4,10,10
-74.0005435283966,40.72558405950236,78.46894409937889,1,4,10,10
-73.99978974570546,40.72572474882189,78.46894409937889,1,4,10,10
-74.00118154494736,40.72675746577086,78.46894409937889,1,4,10,10
-73.99915631707219,40.72697348382269,78.46894409937889,1,4,10,10
-74.00136510618523,40.727862908826204,78.46894409937889,1,4,10,10
-74.00350813878227,40.72702506738937,74.79353233830845,1,4,10,10
-74.00206651993769,40.72701381434377,76.74349944394429,1,4,10,10
-74.00353692773294,40.72857428685596,74.79353233830845,1,4,10,10
-74.00145220151069,40.727884999832874,78.46894409937889,1,4,10,10
-74.00113993041292,40.726995498996985,78.46894409937889,1,4,10,10
-74.00103545383521,40.72713314596957,78.46894409937889,1,4,10,10
-73.99970578555677,40.72728956933277,74.79353233830845,1,4,10,10
-74.00135237226107,40.727924968412665,78.46894409937889,1,4,10,10
-73.99957756256659,40.72851480595097,76.89375676685606,1,4,10,10
-74.0079405378277,40.72875661021629,78.46894409937889,1,4,10,10
-74.00772922706446,40.72937603610799,78.46894409937889,1,4,10,10
-74.00777901125103,40.7288860984152,78.46894409937889,1,4,10,10
-74.00622618382582,40.72945941851944,74.17446079419473,1,4,10,10
-74.00684953169639,40.72988420117761,74.17446079419473,1,4,10,10
-74.0067072820439,40.72969510448498,74.17446079419473,1,4,10,10
-74.00403201146443,40.730172376238265,77.94013404389007,1,4,10,10
-74.0040071875675,40.72863077362052,78.46894409937889,1,4,10,10
-74.00398388823258,40.7298930909188,77.94013404389007,1,4,10,10
-74.00707760393783,40.73057314264909,74.17446079419473,1,4,10,10
-74.00757186337398,40.73029657595408,74.17446079419473,1,4,10,10
-74.00589493166402,40.7305005323993,74.17446079419473,1,4,10,10
-74.00425971992738,40.73133347242714,75.3939030244839,1,4,10,10
-74.00561126208255,40.73047869239936,74.17446079419473,1,4,10,10
-74.00421069679317,40.73089329544478,74.79353233830845,1,4,10,10
-74.004307332075,40.731325957744396,75.3939030244839,1,4,10,10
-74.00022467875753,40.73053679873735,78.46894409937889,1,4,10,10
-74.00311655082422,40.73002490403466,75.3939030244839,1,4,10,10
-74.0035139906377,40.72870873728203,74.79353233830845,1,4,10,10
-74.00135237226107,40.729180273042175,71.53245480287518,1,4,10,10
-74.00306938491042,40.730006319359774,75.3939030244839,1,4,10,10
-73.99980860761038,40.72943016351889,75.62780656303971,1,4,10,10
-74.00087349173369,40.72882426376229,74.17446079419473,1,4,10,10
-73.99970053850892,40.72863077362052,76.89375676685606,1,4,10,10
-74.00030287070699,40.729962774131785,76.74349944394429,1,4,10,10
-74.0001227139046,40.729855994001795,76.74349944394429,1,4,10,10
-74.00135237226107,40.73158918855143,78.46894409937889,1,4,10,10
-74.00322125701588,40.730490113560826,74.17446079419473,1,4,10,10
-74.002920313376407,40.731678046897315,75.3939030244839,1,4,10,10
-74.00135237226107,40.73155281719278,78.46894409937889,1,4,10,10
-73.99942924762169,40.73123458031297,78.46894409937889,1,4,10,10
-74.00043086221996,40.73051810265112,78.46894409937889,1,4,10,10
-73.99935078599275,40.73069196600621,78.46894409937889,1,4,10,10
-74.00109065037184,40.73119592756286,77.94013404389007,1,4,10,10
-73.99931773052455,40.731324080025004,78.46894409937889,1,4,10,10
-73.9966120026579,40.7319453532162,78.46894409937889,1,4,10,10
-73.99537290111473,40.72650415621445,76.52817437654674,1,4,10,10
-73.99870766731554,40.72695449877704,78.46894409937889,1,4,10,10
-73.99905942122908,40.72688850463239,78.46894409937889,1,4,10,10
-73.99542141149855,40.72579984661817,76.52817437654674,1,4,10,10
-73.99518857722882,40.726107517449584,76.52817437654674,1,4,10,10
-73.99524739862942,40.726517367148894,76.52817437654674,1,4,10,10
-73.99855548855565,40.727190396069716,78.46894409937889,1,4,10,10
-73.99843985065579,40.72704875529076,78.46894409937889,1,4,10,10
-73.9920854209858,40.726726873950504,78.46894409937889,1,4,10,10
-73.99256815150557,40.72686258752717,74.79353233830845,1,4,10,10
-73.9927704168337,40.72657805980319,74.79353233830845,1,4,10,10
-73.99197663055322,40.72690895267715,78.46894409937889,1,4,10,10
-73.99208866956641,40.72610788499353,71.53245480287518,1,4,10,10
-73.99122977260588,40.7255190604422,76.52817437654674,1,4,10,10
-73.99219355915372,40.726624942993766,78.46894409937889,1,4,10,10
-73.99042092683388,40.72679749477405,75.3939030244839,1,4,10,10
-73.99220416790762,40.727498365695936,77.56050940022232,1,4,10,10
-73.99211314406614,40.727758981781186,77.56050940022232,1,4,10,10
-73.99240761192189,40.72789675156946,74.79353233830845,1,4,10,10
-73.9950859290062,40.73113535616986,78.46894409937889,1,4,10,10
-73.99868872495242,40.72972480638839,74.42455858747992,1,4,10,10
-73.99900079208867,40.72945941851944,74.42455858747992,1,4,10,10
-73.99886089910962,40.729670672724524,74.42455858747992,1,4,10,10
-73.99529162360956,40.73028806341836,74.79353233830845,1,4,10,10
-73.99525125410231,40.73028806341836,74.79353233830845,1,4,10,10
-73.99905443780503,40.73089647948602,78.46894409937889,1,4,10,10
-73.99908736660512,40.73088255297335,78.46894409937889,1,4,10,10
-73.99723461848872,40.7319453532162,78.46894409937889,1,4,10,10
-73.99646868070616,40.73185220571575,78.46894409937889,1,4,10,10
-73.99482037661508,40.730596319422986,78.46894409937889,1,4,10,10
-73.99654068139976,40.73150188946485,78.46894409937889,1,4,10,10
-73.99476456762794,40.73145269895296,78.46894409937889,1,4,10,10
-73.9903720963167,40.73065674742349,74.79353233830845,1,4,10,10
-73.99462664629908,40.73118179856278,78.46894409937889,1,4,10,10
-73.99476420669444,40.73085950701655,78.46894409937889,1,4,10,10
-73.99475476519662,40.73130295375634,78.46894409937889,1,4,10,10
-74.22587664047487,40.528978722585435,72.5497737556561,2,4,10,10
-74.22116589704116,40.525321722535,78.46894409937889,2,4,10,10
-74.22194997331631,40.52584940691736,78.46894409937889,2,4,10,10
-74.22123376707562,40.52500403167459,78.46894409937889,2,4,10,10
-74.22259268075656,40.52560351972988,78.46894409937889,2,4,10,10
-74.2214875418781,40.525700263228714,78.46894409937889,2,4,10,10
-74.22548041878198,40.52928660690125,72.5497737556561,2,4,10,10
-74.22542220669445,40.527740063418364,72.5497737556561,2,4,10,10
-74.22542220669445,40.527740063418364,72.5497737556561,2,4,10,10
-74.22647516591876,40.528783954330486,72.5497737556561,2,4,10,10
-74.22613619901777,40.528322745804545,72.5497737556561,2,4,10,10
-74.22667666863164,40.52937624185611,72.5497737556561,2,4,10,10
-74.22643723368685,40.5291106552187,72.5497737556561,2,4,10,10
-74.2210300963167,40.52733662024829,78.46894409937889,2,4,10,10
-74.22391009053443,40.52659264070538,72.5497737556561,2,4,10,10
-74.2233111261523,40.52617337919876,72.5497737556561,2,4,10,10
-74.22437647439996,40.52772425853939,72.5497737556561,2,4,10,10
-74.2232959499798,40.52719059564172,72.5497737556561,2,4,10,10
-74.22246171836608,40.52611979845572,78.46894409937889,2,4,10,10
-74.22217074038691,40.52619886519591,78.46894409937889,2,4,10,10
-74.22181912235658,40.52608277362052,78.46894409937889,2,4,10,10
-74.22218350900681,40.527205449624624,74.79353233830845,2,4,10,10
-74.22145382952314,40.52764879263598,78.46894409937889,2,4,10,10
-74.2248181376945,40.52907979596389,72.5497737556561,2,4,10,10
-74.22503727254681,40.52820648762106,72.5497737556561,2,4,10,10
-74.22432161678978,40.52784271442974,72.5497737556561,2,4,10,10
-74.22521967343788,40.52887794562572,72.5497737556561,2,4,10,10
-74.22412968031875,40.52931630238481,72.5497737556561,2,4,10,10
-74.22167239126203,40.52895823312252,78.46894409937889,2,4,10,10
-74.22291098468911,40.528246098765045,72.5497737556561,2,4,10,10
-74.22153386892775,40.52798224707168,78.46894409937889,2,4,10,10
-74.22220498454716,40.529001437695975,72.5497737556561,2,4,10,10
-74.22145834218018,40.52937650667008,78.46894409937889,2,4,10,10
-73.87179462678749,40.84513908548913,78.46894409937889,3,4,10,10
-73.8702655188175,40.84494909426791,78.46894409937889,3,4,10,10
-73.87136747750566,40.845485965481345,78.46894409937889,3,4,10,10
-73.87172369573867,40.84514608966301,78.46894409937889,3,4,10,10
-73.87418277758887,40.848032450493776,77.45725418908947,3,4,10,10
-73.87131394778267,40.84546980441115,78.46894409937889,3,4,10,10
-73.8841044621292,40.852877366096436,74.79353233830845,3,4,10,10
-73.8811187622625,40.850477409758064,74.17446079419473,3,4,10,10
-73.87953098320035,40.85049286897334,74.17446079419473,3,4,10,10
-73.88360382611343,40.851145317728566,76.69840312313019,3,4,10,10
-73.87849954197597,40.851257482612716,74.17446079419473,3,4,10,10
-73.87591523932376,40.84921762302759,74.17446079419473,3,4,10,10
-73.87549173843276,40.85033379688613,74.17446079419473,3,4,10,10
-73.87130145265358,40.848244689840556,77.45725418908947,3,4,10,10
-73.87541266669402,40.85261996328106,74.17446079419473,3,4,10,10
-73.85819317717409,40.849453137462746,78.46894409937889,3,4,10,10
-73.86988900634655,40.84502048125556,78.46894409937889,3,4,10,10
-73.86877932303626,40.845448036232696,78.46894409937889,3,4,10,10
-73.86467381529991,40.84419688406745,78.46894409937889,3,4,10,10
-73.8675086180623,40.84633451663935,78.46894409937889,3,4,10,10
-73.86432657377904,40.84562964427745,78.46894409937889,3,4,10,10
-73.86157547067246,40.845759666407716,78.46894409937889,3,4,10,10
-73.8624566119795,40.84498891116949,78.46894409937889,3,4,10,10
-73.85732118406003,40.84297004286075,78.46894409937889,3,4,10,10
-73.85987996228391,40.84570493666507,78.46894409937889,3,4,10,10
-73.85729343508578,40.84742435660282,78.46894409937889,3,4,10,10
